 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,Sampe/Class
5:28:18 AM,22-07-23,25.8,22,0.63,0.54,0.08,2.59,5.69,5.63,2.09,3.23,1.36,1.03,15.18,29.83,2.31,3.54,70.82,2.4,45.35,Gasoline
5:28:19 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.59,5.77,6.16,1.96,3.11,1.37,1.09,15.13,29.83,2.28,3.54,69.22,2.4,46.88,Gasoline
5:28:19 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.58,5.95,5.86,2.01,3.18,1.37,1.08,15.13,30.83,2.28,3.5,68.94,2.36,47.16,Gasoline
5:28:20 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.59,5.84,5.98,2.01,3.15,1.47,1.07,14.65,29.34,2.3,3.56,67.92,2.35,48.19,Gasoline
5:28:20 AM,22-07-23,25.7,22,0.63,0.54,0.08,2.6,5.72,5.89,2.06,3.17,1.15,1.04,16.38,30.32,2.29,3.52,68.11,2.35,48,Gasoline
5:28:21 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.61,5.79,6.01,2.07,3.14,1.34,1.02,15.32,28.23,2.31,3.61,68.38,2.32,47.72,Gasoline
5:28:21 AM,22-07-23,25.7,22,0.63,0.54,0.08,2.61,5.68,6.04,2.07,3.14,1.41,1.03,14.96,30.66,2.27,3.51,68.01,2.33,48.09,Gasoline
5:28:22 AM,22-07-23,25.7,22,0.63,0.54,0.08,2.61,5.74,5.86,2.07,3.18,1.35,1.05,15.23,28.7,2.29,3.59,68.94,2.37,47.16,Gasoline
5:28:23 AM,22-07-23,25.7,22,0.63,0.54,0.08,2.61,5.69,5.63,2.06,3.23,1.61,1.08,14.07,28.86,2.28,3.59,69.12,2.37,46.98,Gasoline
5:28:23 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.62,5.86,6.07,2.07,3.13,1.57,1.12,14.23,30.16,2.28,3.53,68.85,2.38,47.25,Gasoline
5:28:24 AM,22-07-23,25.8,22,0.63,0.55,0.07,2.6,5.88,5.95,2.01,3.16,2.07,1.13,12.56,29.66,2.33,3.55,69.12,2.38,46.98,Gasoline
5:28:24 AM,22-07-23,25.8,22,0.63,0.55,0.08,2.61,5.65,6.48,2.08,3.05,1.71,1.07,13.72,28.23,2.28,3.61,67.83,2.37,48.28,Gasoline
5:28:25 AM,22-07-23,25.8,22,0.63,0.55,0.08,2.64,5.7,5.63,2.1,3.23,1.6,1.1,14.11,29.66,2.28,3.55,68.57,2.36,47.53,Gasoline
5:28:25 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.61,5.93,6.32,2.03,3.08,1.62,1.17,14.03,32.03,2.28,3.45,68.66,2.31,47.44,Gasoline
5:28:26 AM,22-07-23,25.8,22,0.63,0.55,0.07,2.59,5.81,5.86,2.06,3.18,1.52,1.04,14.44,31,2.29,3.5,68.94,2.37,47.16,Gasoline
5:28:26 AM,22-07-23,25.8,22,0.63,0.55,0.07,2.59,5.82,6.32,2.05,3.08,1.57,1.1,14.23,29.5,2.29,3.56,69.31,2.38,46.79,Gasoline
5:28:27 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.61,5.94,6.07,2.09,3.13,1.46,1.13,14.69,29.34,2.28,3.56,68.75,2.36,47.35,Gasoline
5:28:27 AM,22-07-23,25.8,22,0.63,0.54,0.08,2.55,5.73,6.16,2.1,3.11,1.44,1.09,14.82,29.5,2.31,3.56,68.01,2.39,48.09,Gasoline
5:28:28 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.65,5.79,5.92,2.06,3.16,1.23,1.02,15.88,29.83,2.27,3.54,69.12,2.3,46.98,Gasoline
5:28:28 AM,22-07-23,25.7,22,0.63,0.54,0.08,2.61,5.75,5.75,2.08,3.2,1.37,1.04,15.13,29.18,2.28,3.57,67.83,2.35,48.28,Gasoline
5:28:29 AM,22-07-23,25.7,22,0.63,0.54,0.08,2.61,5.74,6.01,2.04,3.14,1.52,1.09,14.44,31.51,2.25,3.47,68.66,2.36,47.44,Gasoline
5:28:29 AM,22-07-23,25.7,22,0.63,0.54,0.08,2.6,5.65,5.63,2.08,3.23,1.71,1.12,13.72,30.16,2.29,3.53,69.4,2.37,46.7,Gasoline
5:28:30 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.6,5.78,5.44,2.09,3.27,1.56,1.12,14.27,30.83,2.28,3.5,68.57,2.38,47.53,Gasoline
5:28:30 AM,22-07-23,25.7,22,0.63,0.54,0.08,2.6,5.75,6.32,2.07,3.08,1.83,1.12,13.3,29.99,2.28,3.54,68.57,2.38,47.53,Gasoline
5:28:31 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.6,5.95,6.71,2.03,3.01,1.79,1.21,13.41,29.66,2.27,3.55,69.22,2.38,46.88,Gasoline
5:28:32 AM,22-07-23,25.7,22,0.63,0.55,0.07,2.58,5.96,6.13,2.06,3.12,1.79,1.15,13.41,29.66,2.29,3.55,69.78,2.39,46.34,Gasoline
5:28:32 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.58,5.87,6.22,2.07,3.1,1.5,1.14,14.52,28.7,2.25,3.59,67.92,2.38,48.19,Gasoline
5:28:33 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.6,5.98,6.16,2.09,3.11,1.65,1.13,13.91,29.83,2.26,3.54,67.19,2.37,48.95,Gasoline
5:28:33 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.6,5.79,5.78,2.12,3.2,1.95,1.19,12.91,31.17,2.27,3.49,68.11,2.32,48,Gasoline
5:28:34 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.51,5.84,6.19,2.07,3.11,1.75,1.16,13.56,27.77,2.32,3.64,67.92,2.34,48.19,Gasoline
5:28:34 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.58,5.78,5.66,2.12,3.22,1.53,1.09,14.4,30.32,2.32,3.52,68.2,2.36,47.91,Gasoline
5:28:35 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.58,5.87,6.01,2.12,3.14,1.56,1.08,14.27,29.83,2.3,3.54,69.12,2.39,46.98,Gasoline
5:28:35 AM,22-07-23,25.7,22,0.63,0.54,0.06,2.56,6.09,6.19,2.08,3.11,1.5,1.07,14.52,29.83,2.3,3.54,68.48,2.38,47.62,Gasoline
5:28:36 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.56,5.91,6.13,2.08,3.12,1.56,1.12,14.27,29.34,2.28,3.56,69.87,2.37,46.24,Gasoline
5:28:36 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.54,5.89,6.22,2.07,3.1,1.64,1.11,13.95,29.83,2.29,3.54,69.22,2.41,46.88,Gasoline
5:28:37 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.59,5.87,5.72,2.08,3.21,1.28,1.06,15.6,29.66,2.28,3.55,68.94,2.39,47.16,Gasoline
5:28:37 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.56,5.86,5.58,2.05,3.24,1.72,1.06,13.68,29.66,2.29,3.55,69.5,2.39,46.61,Gasoline
5:28:38 AM,22-07-23,25.7,22,0.63,0.55,0.07,2.61,5.84,5.98,2.06,3.15,1.78,1.05,13.45,29.18,2.28,3.57,68.11,2.38,48,Gasoline
5:28:38 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.56,5.89,5.66,2.07,3.22,1.65,1.05,13.91,28.86,2.28,3.59,68.85,2.37,47.25,Gasoline
5:28:39 AM,22-07-23,25.7,22,0.63,0.54,0.06,2.56,6.01,5.66,2.05,3.22,2.2,1.2,12.23,30.32,2.24,3.52,69.5,2.38,46.61,Gasoline
5:28:39 AM,22-07-23,25.7,22,0.63,0.54,0.06,2.54,6.08,6.07,2.07,3.13,2.23,1.24,12.17,29.02,2.24,3.58,69.69,2.38,46.43,Gasoline
5:28:40 AM,22-07-23,25.7,22,0.63,0.54,0.06,2.55,6.09,5.86,2.05,3.18,2.05,1.2,12.63,28.23,2.3,3.61,68.48,2.36,47.62,Gasoline
5:28:41 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.56,6.09,6.48,2.06,3.05,1.91,1.17,13.05,28.55,2.28,3.6,68.11,2.34,48,Gasoline
5:28:41 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.57,5.82,6.35,2.13,3.08,1.76,1.03,13.53,27.17,2.3,3.66,67.83,2.39,48.28,Gasoline
5:28:42 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.52,6.02,6.22,2.08,3.1,1.72,1.13,13.68,30.32,2.27,3.52,68.38,2.36,47.72,Gasoline
5:28:42 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.58,5.95,6.07,2.13,3.13,1.67,1.12,13.83,29.5,2.3,3.56,68.57,2.37,47.53,Gasoline
5:28:43 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.59,5.88,5.86,2.09,3.18,1.66,1.14,13.87,31,2.29,3.5,67.92,2.38,48.19,Gasoline
5:28:43 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.59,5.83,5.95,2.11,3.16,1.54,1.09,14.36,30.16,2.22,3.53,69.03,2.37,47.07,Gasoline
5:28:44 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.57,5.96,6.13,2.09,3.12,1.37,1.07,15.13,31.34,2.22,3.48,69.4,2.34,46.7,Gasoline
5:28:44 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.56,5.96,5.58,2.08,3.24,1.46,1.07,14.69,30.66,2.28,3.51,69.22,2.37,46.88,Gasoline
5:28:45 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.55,6,5.98,2.1,3.15,1.44,1.05,14.82,30.83,2.28,3.5,68.75,2.36,47.35,Gasoline
5:28:45 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.56,6.15,6.48,2.08,3.05,1.88,1.08,13.12,29.5,2.29,3.56,67.47,2.35,48.66,Gasoline
5:28:46 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.6,5.91,6.41,2.04,3.06,1.71,1.22,13.72,30.66,2.28,3.51,68.66,2.35,47.44,Gasoline
5:28:46 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.55,6.17,6.32,2.05,3.08,1.5,1.09,14.52,29.34,2.26,3.56,68.2,2.39,47.91,Gasoline
5:28:47 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.55,6.03,5.47,2.17,3.27,1.5,1.09,14.52,29.02,2.24,3.58,68.01,2.36,48.09,Gasoline
5:28:47 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.56,5.94,6.41,2.06,3.06,1.44,1.07,14.82,30.66,2.28,3.51,67.01,2.32,49.14,Gasoline
5:28:48 AM,22-07-23,25.8,22,0.63,0.54,0.08,2.57,5.73,5.98,2.05,3.15,1.28,1.04,15.6,29.66,2.28,3.55,67.19,2.33,48.95,Gasoline
5:28:48 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.59,5.86,6.1,2.06,3.13,1.19,1.03,16.13,29.83,2.3,3.54,67.74,2.32,48.38,Gasoline
5:28:49 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.58,5.91,5.55,2.06,3.25,1.35,1.03,15.23,29.34,2.29,3.56,67.83,2.35,48.28,Gasoline
5:28:49 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.53,5.9,5.98,2.06,3.15,1.1,1,16.69,30.16,2.29,3.53,68.66,2.36,47.44,Gasoline
5:28:50 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.58,5.93,6.22,2.08,3.1,1.07,1.04,16.91,29.5,2.25,3.56,68.11,2.37,48,Gasoline
5:28:51 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.57,5.93,6.13,2.06,3.12,1.22,1.04,15.98,28.7,2.31,3.59,67.56,2.37,48.57,Gasoline
5:28:51 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.59,6.1,5.69,2.05,3.22,1.27,1,15.69,29.5,2.24,3.56,67.19,2.36,48.95,Gasoline
5:28:52 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.52,6.01,5.92,2.08,3.16,1.37,0.98,15.13,30.32,2.29,3.52,67.56,2.35,48.57,Gasoline
5:28:52 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.55,6.05,5.47,2.05,3.27,1.45,1.01,14.78,28.08,2.28,3.62,67.37,2.37,48.76,Gasoline
5:28:53 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.59,5.86,5.23,2.01,3.33,1.58,1.08,14.19,28.08,2.33,3.62,67.19,2.31,48.95,Gasoline
5:28:53 AM,22-07-23,25.8,22,0.63,0.54,0.08,2.61,5.75,4.49,1.97,3.54,1.53,1.08,14.4,31.34,2.28,3.48,68.48,2.33,47.62,Gasoline
5:28:54 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.59,5.88,4.94,1.98,3.4,1.53,1.08,14.4,29.83,2.29,3.54,68.66,2.36,47.44,Gasoline
5:28:54 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.58,5.84,5.81,2.04,3.19,1.53,1.06,14.4,30.49,2.29,3.52,68.85,2.37,47.25,Gasoline
5:28:55 AM,22-07-23,25.8,22,0.63,0.55,0.08,2.58,5.75,5.47,2.05,3.27,1.4,1.06,15,31.51,2.3,3.47,69.87,2.38,46.24,Gasoline
5:28:55 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.6,5.83,5.66,2.07,3.22,1.64,1.03,13.95,30.32,2.29,3.52,69.31,2.38,46.79,Gasoline
5:28:56 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.58,5.88,5.89,2.08,3.17,1.42,1.06,14.91,29.34,2.34,3.56,67.1,2.37,49.05,Gasoline
5:28:56 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.6,5.82,5.3,2.07,3.31,1.32,1.08,15.41,32.03,2.3,3.45,67.74,2.38,48.38,Gasoline
5:28:57 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.59,5.96,5.89,2.01,3.17,1.24,1.03,15.83,29.99,2.29,3.54,69.12,2.38,46.98,Gasoline
5:28:57 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.58,6.14,5.86,2.04,3.18,1.35,1.06,15.23,30.16,2.31,3.53,68.85,2.39,47.25,Gasoline
5:28:58 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.58,6.03,5.69,2.07,3.22,1.39,1.04,15.04,26,2.33,3.72,69.03,2.38,47.07,Gasoline
5:28:58 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.13,6.1,2.09,3.13,1.64,1.1,13.95,31.86,2.27,3.46,68.75,2.37,47.35,Gasoline
5:28:59 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.56,6.17,5.95,2.1,3.16,1.58,1.09,14.19,29.99,2.28,3.54,67.92,2.36,48.19,Gasoline
5:29:00 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.58,6,5.39,2,3.29,1.38,1.06,15.09,31.68,2.28,3.47,67.74,2.29,48.38,Gasoline
5:29:00 AM,22-07-23,25.7,22,0.63,0.55,0.07,2.55,5.98,6.45,2.11,3.06,1.34,1.04,15.32,30.32,2.28,3.52,67.92,2.34,48.19,Gasoline
5:29:01 AM,22-07-23,25.7,22,0.63,0.55,0.07,2.6,5.98,5.86,2.04,3.18,1.3,1.17,15.5,29.99,2.28,3.54,67.56,2.32,48.57,Gasoline
5:29:02 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.58,5.95,5.39,2.01,3.29,1.2,1,16.08,28.08,2.28,3.62,67.74,2.33,48.38,Gasoline
5:29:02 AM,22-07-23,25.7,22,0.63,0.55,0.07,2.57,5.93,4.38,1.93,3.58,1.1,0.99,16.69,31,2.3,3.5,68.01,2.35,48.09,Gasoline
5:29:02 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.6,5.94,5.2,2,3.33,1.24,1.04,15.83,30.32,2.28,3.52,68.57,2.35,47.53,Gasoline
5:29:03 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.58,6,4.72,2.06,3.47,1.34,0.98,15.32,30.32,2.3,3.52,68.57,2.36,47.53,Gasoline
5:29:03 AM,22-07-23,25.7,22,0.63,0.55,0.06,2.56,6.01,5.25,2.07,3.32,1.13,1,16.54,30.66,2.29,3.51,67.83,2.35,48.28,Gasoline
5:29:04 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.5,5.96,5.33,2.03,3.3,1.28,1,15.6,29.66,2.31,3.55,67.74,2.35,48.38,Gasoline
5:29:04 AM,22-07-23,25.7,22,0.63,0.55,0.07,2.61,5.87,5.02,1.96,3.38,1.26,1.06,15.74,31,2.29,3.5,67.92,2.36,48.19,Gasoline
5:29:05 AM,22-07-23,25.7,22,0.63,0.54,0.06,2.56,6.16,5.3,2.01,3.31,1.34,1,15.32,29.83,2.29,3.54,68.48,2.37,47.62,Gasoline
5:29:05 AM,22-07-23,25.7,22,0.63,0.54,0.07,2.58,5.95,5.33,2.03,3.3,1.04,0.94,17.12,26.87,2.29,3.68,68.85,2.38,47.25,Gasoline
5:29:06 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.56,6.02,5.95,2.03,3.16,1.27,1.03,15.69,29.02,2.28,3.58,68.57,2.37,47.53,Gasoline
5:29:06 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.58,5.94,5.86,2.03,3.18,1.22,1.02,15.98,28.55,2.31,3.6,67.65,2.32,48.47,Gasoline
5:29:07 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.57,5.93,5.89,2.05,3.17,1.42,1.05,14.91,29.02,2.33,3.58,68.29,2.37,47.81,Gasoline
5:29:07 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.55,5.94,4.47,1.96,3.55,1.42,1.04,14.91,31.34,2.29,3.48,68.48,2.37,47.62,Gasoline
5:29:08 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.48,6.07,5.17,1.95,3.34,1.4,1.08,15,28.08,2.28,3.62,68.57,2.38,47.53,Gasoline
5:29:08 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.53,6.08,5.33,1.97,3.3,1.74,1.09,13.6,29.66,2.33,3.55,70.16,2.39,45.97,Gasoline
5:29:09 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.54,6.07,6.1,2.04,3.13,1.5,1.07,14.52,28.55,2.22,3.6,69.69,2.38,46.43,Gasoline
5:29:10 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.57,6.08,6.07,2.01,3.13,1.46,1.06,14.69,30.32,2.29,3.52,68.75,2.37,47.35,Gasoline
5:29:10 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.57,5.9,6.38,2.09,3.07,1.56,1.09,14.27,30.16,2.32,3.53,69.03,2.38,47.07,Gasoline
5:29:11 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.57,6.11,5.78,2.08,3.2,1.47,1.08,14.65,31,2.34,3.5,68.38,2.32,47.72,Gasoline
5:29:11 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.54,6.04,6.19,2.11,3.11,1.56,1.07,14.27,29.99,2.29,3.54,69.03,2.36,47.07,Gasoline
5:29:12 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.53,6.09,6.07,2.12,3.13,1.63,1.14,13.99,35.35,2.31,3.33,68.29,2.36,47.81,Gasoline
5:29:12 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.45,6.17,6.1,2.08,3.13,1.36,1.04,15.18,29.66,2.3,3.55,68.11,2.32,48,Gasoline
5:29:13 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.14,5.89,2.07,3.17,1.39,1,15.04,31,2.33,3.5,67.74,2.35,48.38,Gasoline
5:29:13 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.07,6.35,2.06,3.08,1.19,1.01,16.13,28.55,2.19,3.6,67.37,2.39,48.76,Gasoline
5:29:14 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.13,5.55,2.04,3.25,1.12,1.01,16.59,29.83,2.27,3.54,67.56,2.32,48.57,Gasoline
5:29:14 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.53,6.1,5.55,2,3.25,1.22,1.01,15.98,27.02,2.32,3.67,67.83,2.33,48.28,Gasoline
5:29:15 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.43,6.42,4.09,1.81,3.67,1.28,1,15.6,31.86,2.27,3.46,68.29,2.36,47.81,Gasoline
5:29:15 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.54,6.14,3.12,1.79,4.1,1.19,0.99,16.13,30.32,2.3,3.52,67.56,2.36,48.57,Gasoline
5:29:16 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.52,6.19,3.73,1.87,3.81,1.31,1.12,15.46,28.08,2.31,3.62,67.65,2.34,48.47,Gasoline
5:29:16 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.09,4.18,1.86,3.64,1.32,1,15.41,30.16,2.28,3.53,66.02,2.32,50.22,Gasoline
5:29:17 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.43,6.16,3.45,1.83,3.94,1.24,0.94,15.83,31,2.31,3.5,67.74,2.34,48.38,Gasoline
5:29:17 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.49,6.41,3.29,1.78,4.01,1.1,0.99,16.69,29.83,2.22,3.54,68.11,2.35,48,Gasoline
5:29:18 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.5,6.48,3.05,1.79,4.14,1.24,0.98,15.83,28.7,2.3,3.59,67.1,2.37,49.05,Gasoline
5:29:19 AM,22-07-23,25.8,22,0.63,0.54,0.04,2.42,6.79,4.16,1.91,3.65,1.08,1,16.85,30.16,2.18,3.53,67.28,2.34,48.86,Gasoline
5:29:19 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.48,6.55,4.77,1.96,3.45,1.41,1.07,14.96,31.34,2.38,3.48,67.37,2.3,48.76,Gasoline
5:29:20 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.48,6.36,5.17,1.97,3.34,1.48,1.08,14.61,27.62,2.28,3.64,67.01,2.32,49.14,Gasoline
5:29:20 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.51,6.21,4.58,1.99,3.51,1.53,1.05,14.4,30.32,2.28,3.52,67.47,2.32,48.66,Gasoline
5:29:21 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.49,6.2,5.52,2.01,3.25,1.54,1.13,14.36,28.39,2.28,3.61,68.01,2.35,48.09,Gasoline
5:29:21 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.46,6.47,4.2,1.87,3.64,1.22,1.05,15.98,30.32,2.25,3.52,68.85,2.37,47.25,Gasoline
5:29:22 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.48,6.45,4.11,1.88,3.67,1.52,1.06,14.44,31.34,2.29,3.48,68.85,2.38,47.25,Gasoline
5:29:22 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.47,6.45,5.3,1.99,3.31,1.62,1.1,14.03,30.83,2.29,3.5,69.31,2.37,46.79,Gasoline
5:29:23 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.48,6.33,5.02,2.01,3.38,1.7,1.05,13.76,31.86,2.33,3.46,68.57,2.38,47.53,Gasoline
5:29:23 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.46,6.42,5.61,2,3.23,1.27,1.05,15.69,30.49,2.3,3.52,69.59,2.39,46.52,Gasoline
5:29:24 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.47,6.64,5.83,2.05,3.18,1.34,1.03,15.32,32.03,2.32,3.45,68.66,2.39,47.44,Gasoline
5:29:24 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.48,6.38,4.31,1.99,3.6,1.26,1.01,15.74,30.83,2.3,3.5,69.12,2.37,46.98,Gasoline
5:29:25 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.48,6.33,4.65,1.95,3.49,1.63,0.97,13.99,32.21,2.3,3.45,69.12,2.37,46.98,Gasoline
5:29:25 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.44,6.4,4.92,2.03,3.41,1.24,0.97,15.83,27.62,2.28,3.64,68.57,2.34,47.53,Gasoline
5:29:26 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.53,6.15,5.15,1.99,3.35,1.34,1.02,15.32,31.86,2.32,3.46,67.56,2.35,48.57,Gasoline
5:29:26 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.04,5.89,2.03,3.17,1.15,0.93,16.38,29.83,2.3,3.54,68.11,2.31,48,Gasoline
5:29:27 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.54,6.13,5.63,2.09,3.23,1.27,1.01,15.64,34.58,2.31,3.36,69.59,2.37,46.52,Gasoline
5:29:27 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.53,6.09,5.52,2.06,3.25,1.27,1.01,15.69,34.96,2.29,3.35,68.48,2.37,47.62,Gasoline
5:29:28 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.52,6.28,5.98,2.09,3.15,1.29,1.03,15.55,31.68,2.3,3.47,68.75,2.39,47.35,Gasoline
5:29:29 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.64,6.22,6.35,2.02,3.08,1.56,1.23,14.27,31.17,2.29,3.49,69.87,2.38,46.24,Gasoline
5:29:29 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.27,5.75,1.96,3.2,1.62,1.15,14.03,29.5,2.29,3.56,69.12,2.39,46.98,Gasoline
5:29:30 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.08,5.78,2.06,3.2,1.79,1.15,13.41,31.34,2.32,3.48,69.12,2.38,46.98,Gasoline
5:29:30 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.59,6.09,5.69,2.09,3.22,1.77,1.15,13.49,30.83,2.28,3.5,68.38,2.36,47.72,Gasoline
5:29:31 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.52,5.98,6.1,2.1,3.13,1.54,1.06,14.36,28.7,2.32,3.59,68.11,2.33,48,Gasoline
5:29:31 AM,22-07-23,25.8,22,0.63,0.55,0.07,2.57,6,5.63,2.06,3.23,1.5,1.06,14.52,30.16,2.31,3.53,68.38,2.36,47.72,Gasoline
5:29:32 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.53,5.97,5.36,2.1,3.29,1.46,1.07,14.69,29.5,2.23,3.56,67.56,2.33,48.57,Gasoline
5:29:32 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.55,6.01,4.29,1.95,3.61,1.45,1.08,14.78,31.86,2.28,3.46,68.48,2.36,47.62,Gasoline
5:29:33 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.57,6.02,4.16,1.91,3.65,1.41,1.03,14.96,31,2.32,3.5,67.56,2.36,48.57,Gasoline
5:29:33 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.55,6.04,4.42,1.96,3.56,1.41,0.95,14.96,31.51,2.28,3.47,68.01,2.31,48.09,Gasoline
5:29:34 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.56,6.15,4.58,1.9,3.51,1.34,0.97,15.27,27.32,2.25,3.66,68.38,2.35,47.72,Gasoline
5:29:34 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.55,6.15,5.17,1.87,3.34,1.15,1.01,16.38,29.5,2.28,3.56,67.56,2.35,48.57,Gasoline
5:29:35 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.56,5.96,4.72,1.96,3.47,1.29,1,15.55,29.83,2.27,3.54,68.01,2.35,48.09,Gasoline
